1 -1 
8.87113 8.87113 8.87113
-3.26868 -0.36682 -2.49315 0 0 0
1.58673 3.85622 0.172245 0 0 0
-4.12887 0.263474 -4.36728 0 0 0
-3.8426 1.65689 3.81846 0 0 0
0.238889 1.36544 1.78479 0 0 0
2.32599 -4.0145 -1.52376 0 0 0
2.27465 -1.1946 4.28077 0 0 0
2.24755 -3.79076 3.41279 0 0 0
-0.564103 -0.197544 -1.99683 0 0 0
-2.95846 3.52766 -3.89829 0 0 0
0.0401232 -1.60538 -0.0534336 0 0 0
-3.63066 -3.78133 -1.02779 0 0 0
3.67103 -0.315406 -3.99127 0 0 0
2.39702 -3.32343 1.67181 0 0 0
1.1492 1.99966 3.44708 0 0 0
-1.71814 0.117753 3.06925 0 0 0
3.02959 -0.750546 -0.284609 0 0 0
-2.8536 0.635659 -4.14234 0 0 0
-0.0134831 2.20264 3.46628 0 0 0
3.03428 -2.54822 -3.27853 0 0 0
-1.99966 -0.760316 1.86134 0 0 0
-2.30729 -1.61863 1.34893 0 0 0
1.60875 -0.996004 -3.12678 0 0 0
3.06565 4.03999 -3.12129 0 0 0
-0.809343 0.575725 -0.101889 0 0 0
4.09044 -2.66349 1.14676 0 0 0
1.34179 2.6886 -0.209077 0 0 0
-0.795625 3.42114 -2.99668 0 0 0
-1.1946 -3.23699 -0.396475 0 0 0
3.6276 3.20124 0.0528354 0 0 0
2.81713 -0.33493 1.17754 0 0 0
2.88043 1.7938 4.03118 0 0 0
-1.869 0.128052 -0.762665 0 0 0
3.34056 2.03812 1.91299 0 0 0
-3.85722 -0.0980867 1.61498 0 0 0
4.3412 -0.478833 0.130046 0 0 0
2.98443 2.91601 -3.71046 0 0 0
1.14945 -2.54116 -0.986264 0 0 0
3.97023 -2.04733 -1.91585 0 0 0
4.28685 2.83633 -0.903581 0 0 0
-2.86644 -3.03631 -2.15419 0 0 0
-3.53393 1.1951 2.61494 0 0 0
2.24387 1.18367 0.871293 0 0 0
0.780561 1.80075 -3.00121 0 0 0
3.19561 0.504198 -1.63222 0 0 0
0.253255 0.781717 -0.613458 0 0 0
-3.74128 -2.18299 1.56342 0 0 0
2.02802 3.94546 3.90475 0 0 0
-0.350994 1.43141 0.937144 0 0 0
-3.1014 -1.38552 0.20233 0 0 0
-4.23966 1.83588 -0.562089 0 0 0
2.23295 1.7359 2.25205 0 0 0
-4.39783 -3.72661 3.57774 0 0 0
0.390531 -2.52095 1.1254 0 0 0
-1.68402 -3.51477 2.44737 0 0 0
-3.94518 -3.01376 -1.80064 0 0 0
-0.196901 0.177321 -3.10213 0 0 0
4.3192 -4.42086 -4.17515 0 0 0
-3.3184 4.02775 2.99934 0 0 0
-2.13782 -0.671227 3.52995 0 0 0
-2.57651 0.41672 -2.87448 0 0 0
4.19912 -3.72274 2.39021 0 0 0
-2.21641 2.38735 2.21114 0 0 0
1.61158 -4.11294 -2.46913 0 0 0
-2.9636 -3.01833 1.43707 0 0 0
3.98453 1.07381 -4.27638 0 0 0
1.96825 -3.95924 0.170103 0 0 0
-3.85578 4.23313 -1.51647 0 0 0
2.15812 -2.91524 3.90086 0 0 0
-2.1738 -3.33689 -3.01545 0 0 0
-3.50246 -1.166 -1.53269 0 0 0
0.681089 2.29093 1.77237 0 0 0
-2.30259 -0.695686 -1.86501 0 0 0
1.87682 -1.03951 -0.35695 0 0 0
2.62011 -4.40692 1.46098 0 0 0
